race_index,year,F2_champion,Former_F1_World_Champion,Nationality,home_race,constructorId,engine_manufacturer,constructor_nationality,starting_grid_position,points_in_previous_race,fastest_lap_from_last_race,laps_in_previous_race,race_win,constructorId_points_at_stage_of_season,driver_points_at_stage_of_season
388,2016,0,0,Brazilian,0,15,Ferrari,Swiss,19,0.0,100005,46.0,0,0.0,0.0
388,2016,0,0,Swedish,0,15,Ferrari,Swiss,18,0.0,100008,55.0,0,0.0,0.0
388,2016,1,1,German,0,131,Mercedes,German,1,15.0,96004,56.0,1,593.0,313.0
388,2016,1,1,British,0,131,Mercedes,German,2,0.0,99006,40.0,0,593.0,280.0
388,2016,0,0,German,0,209,Mercedes,British,21,0.0,100007,55.0,0,1.0,1.0
388,2016,0,0,French,0,209,Mercedes,British,20,0.0,101005,55.0,0,1.0,0.0
388,2016,1,0,French,0,210,Ferrari,American,7,0.0,102001,7.0,0,28.0,28.0
388,2016,0,0,Mexican,0,210,Ferrari,American,10,0.0,Not Found,39.0,0,28.0,0.0
389,2016,0,1,British,0,1,Mercedes,British,19,0.0,97002,52.0,0,74.0,21.0
389,2016,0,1,Spanish,0,1,Mercedes,British,12,0.0,98002,52.0,0,74.0,52.0
389,2016,0,0,Finnish,0,3,Mercedes,British,8,1.0,98008,53.0,0,130.0,81.0
389,2016,0,0,Brazilian,0,3,Mercedes,British,9,2.0,98008,53.0,0,130.0,49.0
389,2016,1,0,British,0,4,Renault,French,15,0.0,98000,52.0,0,8.0,1.0
389,2016,0,0,Danish,0,4,Renault,French,18,0.0,98000,52.0,0,8.0,7.0
389,2016,0,0,Russian,0,5,Ferrari,Italian,13,0.0,98006,52.0,0,55.0,25.0
389,2016,0,0,Spanish,0,5,Ferrari,Italian,10,0.0,98007,52.0,0,55.0,38.0
389,2016,0,1,Finnish,0,6,Ferrari,Italian,5,10.0,Not Found,53.0,0,347.0,170.0
389,2016,0,1,German,0,6,Ferrari,Italian,6,12.0,95001,53.0,0,347.0,177.0
389,2016,0,1,Dutch,0,9,Renault,Austrian,4,18.0,96004,53.0,0,400.0,165.0
389,2016,0,0,Australian,0,9,Renault,Austrian,3,8.0,96005,53.0,0,400.0,227.0
389,2016,1,0,German,0,10,Mercedes,Indian,7,4.0,Not Found,53.0,0,138.0,54.0
389,2016,0,0,Mexican,0,10,Mercedes,Indian,11,6.0,Not Found,53.0,0,138.0,84.0
389,2016,0,0,Brazilian,0,15,Ferrari,Swiss,21,0.0,99005,52.0,0,0.0,0.0
389,2016,0,0,Swedish,0,15,Ferrari,Swiss,16,0.0,98005,52.0,0,0.0,0.0
389,2016,1,1,British,0,131,Mercedes,German,1,15.0,95002,53.0,1,636.0,305.0
389,2016,1,1,German,0,131,Mercedes,German,2,25.0,96000,53.0,0,636.0,331.0
389,2016,0,0,French,0,209,Mercedes,British,22,0.0,98004,52.0,0,1.0,0.0
389,2016,0,0,German,0,209,Mercedes,British,20,0.0,98000,52.0,0,1.0,1.0
389,2016,1,0,French,0,210,Ferrari,American,17,0.0,97000,53.0,0,29.0,29.0
389,2016,0,0,Mexican,0,210,Ferrari,American,14,0.0,Not Found,52.0,0,29.0,0.0
390,2016,0,1,Spanish,0,1,Mercedes,British,11,10.0,104005,56.0,0,74.0,52.0
390,2016,0,1,British,0,1,Mercedes,British,13,2.0,104005,55.0,0,74.0,21.0
390,2016,0,0,Brazilian,0,3,Mercedes,British,9,6.0,103004,55.0,0,136.0,51.0
390,2016,0,0,Finnish,0,3,Mercedes,British,8,0.0,105000,55.0,0,136.0,85.0
390,2016,0,0,Danish,0,4,Renault,French,14,0.0,102005,55.0,0,8.0,7.0
390,2016,1,0,British,0,4,Renault,French,21,0.0,105007,55.0,0,8.0,1.0
390,2016,0,0,Russian,0,5,Ferrari,Italian,18,0.0,105007,55.0,0,55.0,25.0
390,2016,0,0,Spanish,0,5,Ferrari,Italian,10,8.0,103008,56.0,0,55.0,38.0
390,2016,0,1,German,0,6,Ferrari,Italian,7,12.0,100009,56.0,0,365.0,187.0
390,2016,0,1,Finnish,0,6,Ferrari,Italian,6,0.0,Not Found,38.0,0,365.0,178.0
390,2016,0,1,Dutch,0,9,Renault,Austrian,3,0.0,102004,28.0,0,427.0,177.0
390,2016,0,0,Australian,0,9,Renault,Austrian,4,15.0,103006,56.0,0,427.0,242.0
390,2016,0,0,Mexican,1,10,Mercedes,Indian,12,4.0,Not Found,55.0,0,145.0,85.0
390,2016,1,0,German,0,10,Mercedes,Indian,5,0.0,Not Found,1.0,0,145.0,60.0
390,2016,0,0,Swedish,0,15,Ferrari,Swiss,15,0.0,105001,55.0,0,0.0,0.0
390,2016,0,0,Brazilian,0,15,Ferrari,Swiss,19,0.0,104001,55.0,0,0.0,0.0
390,2016,1,1,German,0,131,Mercedes,German,2,18.0,102009,56.0,0,679.0,349.0
390,2016,1,1,British,0,131,Mercedes,German,1,25.0,102004,56.0,1,679.0,330.0
390,2016,0,0,German,0,209,Mercedes,British,16,0.0,105005,55.0,0,1.0,1.0
390,2016,0,0,French,0,209,Mercedes,British,20,0.0,104006,54.0,0,1.0,0.0
390,2016,1,0,French,0,210,Ferrari,American,22,1.0,104003,55.0,0,29.0,29.0
390,2016,0,0,Mexican,1,210,Ferrari,American,17,0.0,Not Found,16.0,0,29.0,0.0
391,2016,0,1,British,0,1,Mercedes,British,17,0.0,84008,70.0,0,75.0,21.0
391,2016,0,1,Spanish,0,1,Mercedes,British,10,0.0,84007,70.0,0,75.0,53.0
391,2016,0,0,Brazilian,1,3,Mercedes,British,13,2.0,84006,71.0,0,136.0,51.0
391,2016,0,0,Finnish,0,3,Mercedes,British,11,4.0,84005,71.0,0,136.0,85.0
391,2016,0,0,Danish,0,4,Renault,French,18,0.0,83001,70.0,0,8.0,7.0
391,2016,1,0,British,0,4,Renault,French,16,0.0,85006,70.0,0,8.0,1.0
391,2016,0,0,Russian,0,5,Ferrari,Italian,14,0.0,84006,70.0,0,63.0,25.0
391,2016,0,0,Spanish,0,5,Ferrari,Italian,15,0.0,84005,70.0,0,63.0,46.0
391,2016,0,1,German,0,6,Ferrari,Italian,5,10.0,82005,71.0,0,375.0,197.0
391,2016,0,1,Finnish,0,6,Ferrari,Italian,3,8.0,Not Found,71.0,0,375.0,178.0
391,2016,0,0,Australian,0,9,Renault,Austrian,6,15.0,81001,71.0,0,446.0,246.0
391,2016,0,1,Dutch,0,9,Renault,Austrian,4,12.0,83009,71.0,0,446.0,192.0
391,2016,1,0,German,0,10,Mercedes,Indian,8,6.0,Not Found,71.0,0,163.0,66.0
391,2016,0,0,Mexican,0,10,Mercedes,Indian,9,1.0,Not Found,71.0,0,163.0,97.0
391,2016,0,0,Swedish,0,15,Ferrari,Swiss,20,0.0,84003,70.0,0,2.0,0.0
391,2016,0,0,Brazilian,1,15,Ferrari,Swiss,21,0.0,84007,70.0,0,2.0,2.0
391,2016,1,1,German,0,131,Mercedes,German,2,18.0,83008,71.0,0,722.0,367.0
391,2016,1,1,British,0,131,Mercedes,German,1,25.0,83006,71.0,1,722.0,355.0
391,2016,0,0,French,0,209,Mercedes,British,22,0.0,85000,69.0,0,1.0,0.0
391,2016,0,0,German,0,209,Mercedes,British,19,0.0,Not Found,0.0,0,1.0,1.0
391,2016,1,0,French,0,210,Ferrari,American,7,0.0,83003,70.0,0,29.0,29.0
391,2016,0,0,Mexican,0,210,Ferrari,American,12,0.0,Not Found,70.0,0,29.0,0.0
392,2016,0,1,British,0,1,Mercedes,British,12,0.0,87000,71.0,0,76.0,21.0
392,2016,0,1,Spanish,0,1,Mercedes,British,9,1.0,87001,71.0,0,76.0,54.0
392,2016,0,0,Finnish,0,3,Mercedes,British,11,0.0,86001,71.0,0,138.0,85.0
392,2016,0,0,Brazilian,0,3,Mercedes,British,10,0.0,87008,46.0,0,138.0,53.0
392,2016,1,0,British,0,4,Renault,French,15,0.0,94003,20.0,0,8.0,1.0
392,2016,0,0,Danish,0,4,Renault,French,18,0.0,87005,71.0,0,8.0,7.0
392,2016,0,0,Russian,0,5,Ferrari,Italian,17,0.0,87005,71.0,0,63.0,25.0
392,2016,0,0,Spanish,0,5,Ferrari,Italian,21,8.0,87002,71.0,0,63.0,46.0
392,2016,0,1,Finnish,0,6,Ferrari,Italian,4,0.0,Not Found,19.0,0,398.0,186.0
392,2016,0,1,German,0,6,Ferrari,Italian,5,10.0,86002,71.0,0,398.0,212.0
392,2016,0,1,Dutch,0,9,Renault,Austrian,6,15.0,85003,71.0,0,468.0,204.0
392,2016,0,0,Australian,0,9,Renault,Austrian,3,4.0,86005,71.0,0,468.0,256.0
392,2016,1,0,German,0,10,Mercedes,Indian,7,6.0,Not Found,71.0,0,173.0,72.0
392,2016,0,0,Mexican,0,10,Mercedes,Indian,8,12.0,Not Found,71.0,0,173.0,101.0
392,2016,0,0,Swedish,0,15,Ferrari,Swiss,22,0.0,91003,11.0,0,2.0,0.0
392,2016,0,0,Brazilian,0,15,Ferrari,Swiss,19,2.0,88005,71.0,0,2.0,2.0
392,2016,1,1,British,0,131,Mercedes,German,1,25.0,86006,71.0,1,765.0,380.0
392,2016,1,1,German,0,131,Mercedes,German,2,18.0,86002,71.0,0,765.0,385.0
392,2016,0,0,German,0,209,Mercedes,British,16,0.0,88009,71.0,0,1.0,1.0
392,2016,0,0,French,0,209,Mercedes,British,20,0.0,88008,71.0,0,1.0,0.0
392,2016,1,0,French,0,210,Ferrari,American,14,0.0,Not Found,0.0,0,29.0,29.0
392,2016,0,0,Mexican,0,210,Ferrari,American,13,0.0,Not Found,60.0,0,29.0,0.0
393,2017,0,1,Spanish,0,1,Honda,British,12,1.0,Not Found,55.0,0,0.0,0.0
393,2017,1,0,Belgian,0,1,Honda,British,18,,,,0,0.0,0.0
393,2017,0,0,Canadian,0,3,Mercedes,British,20,,,,0,8.0,0.0
393,2017,0,0,Brazilian,0,3,Mercedes,British,7,2.0,Not Found,55.0,0,8.0,8.0
393,2017,1,0,British,0,4,Renault,French,19,0.0,Not Found,54.0,0,0.0,0.0
393,2017,1,0,German,0,4,Renault,French,11,6.0,Not Found,55.0,0,0.0,0.0
393,2017,0,0,Spanish,0,5,Toro Rosso,Italian,8,0.0,Not Found,41.0,0,6.0,4.0
393,2017,0,0,Russian,0,5,Toro Rosso,Italian,9,0.0,Not Found,14.0,0,6.0,2.0
393,2017,0,1,German,0,6,Ferrari,Italian,2,15.0,Not Found,55.0,1,37.0,25.0
393,2017,0,1,Finnish,0,6,Ferrari,Italian,4,8.0,Not Found,55.0,0,37.0,12.0
393,2017,0,0,Australian,1,9,Renault,Austrian,0,10.0,Not Found,55.0,0,10.0,0.0
393,2017,0,1,Dutch,0,9,Renault,Austrian,5,12.0,Not Found,55.0,0,10.0,10.0
393,2017,0,0,French,0,10,Mercedes,Indian,13,0.0,Not Found,54.0,0,7.0,1.0
393,2017,0,0,Mexican,0,10,Mercedes,Indian,10,4.0,Not Found,55.0,0,7.0,6.0
393,2017,0,0,Italian,0,15,Ferrari,Swiss,16,,,,0,0.0,0.0
393,2017,0,0,Swedish,0,15,Ferrari,Swiss,14,0.0,Not Found,54.0,0,0.0,0.0
393,2017,0,0,Finnish,0,131,Mercedes,German,3,0.0,Not Found,6.0,0,33.0,15.0
393,2017,1,1,British,0,131,Mercedes,German,1,25.0,Not Found,55.0,0,33.0,18.0
393,2017,1,0,French,0,210,Ferrari,American,6,0.0,Not Found,55.0,0,0.0,0.0
393,2017,0,0,Danish,0,210,Ferrari,American,17,0.0,Not Found,5.0,0,0.0,0.0
394,2017,0,1,Spanish,0,1,Honda,British,13,0.0,90001,50.0,0,0.0,0.0
394,2017,1,0,Belgian,0,1,Honda,British,15,0.0,89004,55.0,0,0.0,0.0
394,2017,0,0,Brazilian,0,3,Mercedes,British,6,8.0,88000,57.0,0,8.0,8.0
394,2017,0,0,Canadian,0,3,Mercedes,British,10,0.0,89004,40.0,0,8.0,0.0
394,2017,1,0,British,0,4,Renault,French,20,0.0,92002,15.0,0,0.0,0.0
394,2017,1,0,German,0,4,Renault,French,7,0.0,Not Found,56.0,0,0.0,0.0
394,2017,0,0,Russian,0,5,Toro Rosso,Italian,9,2.0,87007,56.0,0,12.0,2.0
394,2017,0,0,Spanish,0,5,Toro Rosso,Italian,11,4.0,88007,56.0,0,12.0,10.0
394,2017,0,1,German,0,6,Ferrari,Italian,2,25.0,87006,57.0,0,65.0,43.0
394,2017,0,1,Finnish,0,6,Ferrari,Italian,4,12.0,Not Found,57.0,0,65.0,22.0
394,2017,0,0,Australian,0,9,Renault,Austrian,5,0.0,89004,25.0,0,37.0,12.0
394,2017,0,1,Dutch,0,9,Renault,Austrian,16,10.0,87000,57.0,0,37.0,25.0
394,2017,0,0,Mexican,0,10,Mercedes,Indian,8,6.0,Not Found,56.0,0,10.0,8.0
394,2017,0,0,French,0,10,Mercedes,Indian,17,1.0,88005,56.0,0,10.0,2.0
394,2017,0,0,Swedish,0,15,Ferrari,Swiss,14,0.0,92001,21.0,0,0.0,0.0
394,2017,0,0,Italian,0,15,Ferrari,Swiss,18,0.0,89001,55.0,0,0.0,0.0
394,2017,0,0,Finnish,0,131,Mercedes,German,3,15.0,87006,57.0,0,66.0,23.0
394,2017,1,1,British,0,131,Mercedes,German,1,18.0,87000,57.0,1,66.0,43.0
394,2017,0,0,Danish,0,210,Ferrari,American,12,0.0,88006,46.0,0,4.0,4.0
394,2017,1,0,French,0,210,Ferrari,American,19,0.0,90002,13.0,0,4.0,0.0
395,2017,0,1,Spanish,0,1,Honda,British,15,0.0,99005,33.0,0,0.0,0.0
395,2017,1,0,Belgian,0,1,Honda,British,17,0.0,101005,17.0,0,0.0,0.0
395,2017,0,0,Canadian,0,3,Mercedes,British,12,0.0,Not Found,0.0,0,16.0,0.0
395,2017,0,0,Brazilian,0,3,Mercedes,British,8,0.0,97005,55.0,0,16.0,16.0
395,2017,1,0,British,0,4,Renault,French,10,0.0,98002,55.0,0,2.0,0.0
395,2017,1,0,German,0,4,Renault,French,7,0.0,Not Found,55.0,0,2.0,2.0
395,2017,0,0,Russian,0,5,Toro Rosso,Italian,11,0.0,100001,18.0,0,12.0,2.0
395,2017,0,0,Spanish,0,5,Toro Rosso,Italian,16,6.0,97004,56.0,0,12.0,10.0
395,2017,0,1,German,0,6,Ferrari,Italian,3,18.0,95004,56.0,1,102.0,68.0
395,2017,0,1,Finnish,0,6,Ferrari,Italian,5,10.0,Not Found,56.0,0,102.0,34.0
395,2017,0,1,Dutch,0,9,Renault,Austrian,6,15.0,97007,56.0,0,47.0,25.0
395,2017,0,0,Australian,0,9,Renault,Austrian,4,12.0,97008,56.0,0,47.0,22.0
395,2017,0,0,Mexican,0,10,Mercedes,Indian,18,2.0,Not Found,55.0,0,17.0,14.0
395,2017,0,0,French,0,10,Mercedes,Indian,14,1.0,97000,55.0,0,17.0,3.0
395,2017,0,0,Swedish,0,15,Ferrari,Swiss,19,0.0,100007,55.0,0,0.0,0.0
395,2017,0,0,German,0,15,Ferrari,Swiss,13,,,,0,0.0,0.0
395,2017,0,0,Finnish,0,131,Mercedes,German,1,8.0,96008,56.0,0,99.0,38.0
395,2017,1,1,British,0,131,Mercedes,German,2,25.0,95004,56.0,0,99.0,61.0
395,2017,0,0,Danish,0,210,Ferrari,American,20,4.0,98005,55.0,0,8.0,4.0
395,2017,1,0,French,0,210,Ferrari,American,9,0.0,98006,55.0,0,8.0,4.0
396,2017,0,1,Spanish,0,1,Honda,British,15,0.0,96006,54.0,0,0.0,0.0
396,2017,1,0,Belgian,0,1,Honda,British,20,0.0,Not Found,0.0,0,0.0,0.0
396,2017,0,0,Canadian,0,3,Mercedes,British,11,0.0,96003,12.0,0,18.0,0.0
396,2017,0,0,Brazilian,0,3,Mercedes,British,6,8.0,94003,57.0,0,18.0,18.0
396,2017,1,0,British,0,4,Renault,French,16,0.0,96006,56.0,0,6.0,0.0
396,2017,1,0,German,0,4,Renault,French,8,2.0,Not Found,57.0,0,6.0,6.0
396,2017,0,0,Russian,1,5,Toro Rosso,Italian,12,0.0,95000,56.0,0,13.0,2.0
396,2017,0,0,Spanish,0,5,Toro Rosso,Italian,14,0.0,98000,12.0,0,13.0,11.0
396,2017,0,1,German,0,6,Ferrari,Italian,1,25.0,94008,57.0,0,135.0,86.0
396,2017,0,1,Finnish,0,6,Ferrari,Italian,2,12.0,Not Found,57.0,0,135.0,49.0
396,2017,0,0,Australian,0,9,Renault,Austrian,5,10.0,93005,57.0,0,57.0,22.0
396,2017,0,1,Dutch,0,9,Renault,Austrian,7,0.0,97007,11.0,0,57.0,35.0
396,2017,0,0,French,0,10,Mercedes,Indian,10,1.0,95002,57.0,0,31.0,9.0
396,2017,0,0,Mexican,0,10,Mercedes,Indian,9,6.0,Not Found,57.0,0,31.0,22.0
396,2017,0,0,German,0,15,Ferrari,Swiss,17,0.0,97008,56.0,0,0.0,0.0
396,2017,0,0,Swedish,0,15,Ferrari,Swiss,18,0.0,95001,50.0,0,0.0,0.0
396,2017,1,1,British,0,131,Mercedes,German,4,18.0,93008,57.0,0,136.0,73.0
396,2017,0,0,Finnish,0,131,Mercedes,German,3,15.0,94001,57.0,1,136.0,63.0
396,2017,1,0,French,0,210,Ferrari,American,19,4.0,95009,57.0,0,8.0,4.0
396,2017,0,0,Danish,0,210,Ferrari,American,13,0.0,99007,8.0,0,8.0,4.0
397,2017,0,1,Spanish,1,1,Honda,British,7,0.0,Not Found,0.0,0,0.0,0.0
