race_index,year,race,driverId,F2_champion,Former_F1_World_Champion,Nationality,home_race,constructorId,engine_manufacturer,constructor_nationality,starting_grid_position,points_in_previous_race,fastest_lap_from_last_race,laps_in_previous_race,race_win,new_index,constructorId_points_at_stage_of_season,driver_points_at_stage_of_season
443,2019,British Grand Prix,841,0,0,Italian,0,51,Ferrari,Swiss,11,1.0,69001,70.0,0,1284,26.0,1.0
443,2019,British Grand Prix,8,0,1,Finnish,0,51,Ferrari,Swiss,12,2.0,Not Found,70.0,0,451,26.0,25.0
443,2019,British Grand Prix,1,1,1,British,1,131,Mercedes,German,2,10.0,68000,71.0,1,444,407.0,223.0
443,2019,British Grand Prix,822,0,0,Finnish,0,131,Mercedes,German,1,15.0,69006,71.0,0,1265,407.0,184.0
443,2019,British Grand Prix,825,0,0,Danish,0,210,Ferrari,American,16,0.0,69009,69.0,0,1268,16.0,14.0
443,2019,British Grand Prix,154,1,0,French,0,210,Ferrari,American,14,0.0,69000,70.0,0,597,16.0,2.0
443,2019,British Grand Prix,840,0,0,Canadian,0,211,Mercedes,British,18,0.0,69003,70.0,0,1283,19.0,6.0
443,2019,British Grand Prix,815,0,0,Mexican,0,211,Mercedes,British,15,0.0,Not Found,70.0,0,1258,19.0,13.0
444,2019,German Grand Prix,846,0,0,British,0,1,Renault,British,19,0.0,90006,52.0,0,1290,70.0,22.0
444,2019,German Grand Prix,832,0,0,Spanish,0,1,Renault,British,7,8.0,90008,52.0,0,1276,70.0,48.0
444,2019,German Grand Prix,847,1,0,British,0,3,Mercedes,British,17,0.0,91000,51.0,0,1291,1.0,0.0
444,2019,German Grand Prix,9,0,0,Polish,0,3,Mercedes,British,18,0.0,92005,51.0,0,453,1.0,1.0
444,2019,German Grand Prix,817,0,0,Australian,0,4,Renault,French,13,6.0,90006,52.0,0,1261,39.0,22.0
444,2019,German Grand Prix,807,1,0,German,1,4,Renault,French,9,1.0,Not Found,52.0,0,1251,39.0,17.0
444,2019,German Grand Prix,848,0,0,Thai,0,5,Honda,Italian,16,0.0,91009,52.0,0,1292,42.0,15.0
444,2019,German Grand Prix,826,0,0,Russian,0,5,Honda,Italian,14,2.0,90009,52.0,0,1270,42.0,27.0
444,2019,German Grand Prix,844,1,0,Monegasque,0,6,Ferrari,Italian,10,15.0,89003,52.0,0,1288,261.0,120.0
444,2019,German Grand Prix,20,0,1,German,1,6,Ferrari,Italian,20,0.0,89007,51.0,0,464,261.0,141.0
444,2019,German Grand Prix,842,1,0,French,0,9,Honda,Austrian,4,12.0,90005,52.0,0,1286,217.0,55.0
444,2019,German Grand Prix,830,0,1,Dutch,0,9,Honda,Austrian,2,10.0,89003,52.0,1,1274,217.0,162.0
444,2019,German Grand Prix,841,0,0,Italian,0,51,Ferrari,Swiss,11,0.0,92005,18.0,0,1285,26.0,1.0
444,2019,German Grand Prix,8,0,1,Finnish,0,51,Ferrari,Swiss,5,4.0,Not Found,52.0,0,452,26.0,25.0
444,2019,German Grand Prix,1,1,1,British,0,131,Mercedes,German,1,26.0,87004,52.0,0,445,409.0,225.0
444,2019,German Grand Prix,822,0,0,Finnish,0,131,Mercedes,German,3,18.0,87004,52.0,0,1266,409.0,184.0
444,2019,German Grand Prix,825,0,0,Danish,0,210,Ferrari,American,12,0.0,93004,6.0,0,1269,26.0,18.0
444,2019,German Grand Prix,154,1,0,French,0,210,Ferrari,American,6,0.0,94004,9.0,0,598,26.0,8.0
444,2019,German Grand Prix,840,0,0,Canadian,0,211,Mercedes,British,15,0.0,89004,52.0,0,1284,31.0,18.0
444,2019,German Grand Prix,815,0,0,Mexican,0,211,Mercedes,British,8,0.0,Not Found,51.0,0,1259,31.0,13.0
445,2019,Hungarian Grand Prix,846,0,0,British,0,1,Renault,British,7,0.0,91001,25.0,0,1291,82.0,24.0
445,2019,Hungarian Grand Prix,832,0,0,Spanish,0,1,Renault,British,8,10.0,78008,64.0,0,1277,82.0,58.0
445,2019,Hungarian Grand Prix,847,1,0,British,0,3,Mercedes,British,15,0.0,79003,64.0,0,1292,1.0,0.0
445,2019,Hungarian Grand Prix,9,0,0,Polish,0,3,Mercedes,British,19,1.0,80006,64.0,0,454,1.0,1.0
445,2019,Hungarian Grand Prix,817,0,0,Australian,0,4,Renault,French,20,0.0,93007,13.0,0,1262,39.0,22.0
445,2019,Hungarian Grand Prix,807,1,0,German,0,4,Renault,French,11,0.0,Not Found,39.0,0,1252,39.0,17.0
445,2019,Hungarian Grand Prix,826,0,0,Russian,0,5,Honda,Italian,13,15.0,78007,64.0,0,1271,43.0,27.0
445,2019,Hungarian Grand Prix,848,0,0,Thai,0,5,Honda,Italian,12,8.0,78009,64.0,0,1293,43.0,16.0
445,2019,Hungarian Grand Prix,20,0,1,German,0,6,Ferrari,Italian,5,18.0,77008,64.0,0,465,288.0,156.0
445,2019,Hungarian Grand Prix,844,1,0,Monegasque,0,6,Ferrari,Italian,4,0.0,88007,27.0,0,1289,288.0,132.0
445,2019,Hungarian Grand Prix,842,1,0,French,0,9,Honda,Austrian,6,0.0,77005,61.0,0,1287,244.0,63.0
445,2019,Hungarian Grand Prix,830,0,1,Dutch,0,9,Honda,Austrian,1,26.0,77006,64.0,0,1275,244.0,181.0
445,2019,Hungarian Grand Prix,841,0,0,Italian,0,51,Ferrari,Swiss,17,0.0,78005,64.0,0,1286,32.0,1.0
445,2019,Hungarian Grand Prix,8,0,1,Finnish,0,51,Ferrari,Swiss,10,0.0,Not Found,64.0,0,453,32.0,31.0
445,2019,Hungarian Grand Prix,1,1,1,British,0,131,Mercedes,German,3,2.0,77005,64.0,1,446,438.0,250.0
445,2019,Hungarian Grand Prix,822,0,0,Finnish,0,131,Mercedes,German,2,0.0,78003,56.0,0,1267,438.0,188.0
445,2019,Hungarian Grand Prix,825,0,0,Danish,0,210,Ferrari,American,14,4.0,79001,64.0,0,1270,26.0,18.0
445,2019,Hungarian Grand Prix,154,1,0,French,0,210,Ferrari,American,9,6.0,79008,64.0,0,599,26.0,8.0
445,2019,Hungarian Grand Prix,840,0,0,Canadian,0,211,Mercedes,British,18,12.0,78008,64.0,0,1285,31.0,18.0
445,2019,Hungarian Grand Prix,815,0,0,Mexican,0,211,Mercedes,British,16,0.0,Not Found,1.0,0,1260,31.0,13.0
446,2019,Belgian Grand Prix,832,0,0,Spanish,0,1,Renault,British,15,10.0,81000,69.0,0,1278,82.0,58.0
446,2019,Belgian Grand Prix,846,0,0,British,0,1,Renault,British,11,2.0,81002,69.0,0,1292,82.0,24.0
446,2019,Belgian Grand Prix,9,0,0,Polish,0,3,Mercedes,British,0,0.0,83004,67.0,0,455,1.0,1.0
446,2019,Belgian Grand Prix,847,1,0,British,0,3,Mercedes,British,14,0.0,82004,68.0,0,1293,1.0,0.0
446,2019,Belgian Grand Prix,817,0,0,Australian,0,4,Renault,French,10,0.0,81008,69.0,0,1263,43.0,22.0
446,2019,Belgian Grand Prix,807,1,0,German,0,4,Renault,French,12,0.0,Not Found,69.0,0,1253,43.0,21.0
446,2019,Belgian Grand Prix,826,0,0,Russian,0,5,Honda,Italian,19,0.0,82009,68.0,0,1272,51.0,33.0
446,2019,Belgian Grand Prix,842,1,0,French,0,5,Honda,Italian,13,8.0,81000,69.0,0,1288,51.0,65.0
446,2019,Belgian Grand Prix,844,1,0,Monegasque,0,6,Ferrari,Italian,1,12.0,80005,70.0,1,1290,326.0,157.0
446,2019,Belgian Grand Prix,20,0,1,German,0,6,Ferrari,Italian,2,15.0,80008,70.0,0,466,326.0,169.0
446,2019,Belgian Grand Prix,830,0,1,Dutch,0,9,Honda,Austrian,5,19.0,77001,70.0,0,1276,254.0,181.0
446,2019,Belgian Grand Prix,848,0,0,Thai,0,9,Honda,Austrian,17,1.0,81006,69.0,0,1294,254.0,26.0
446,2019,Belgian Grand Prix,841,0,0,Italian,0,51,Ferrari,Swiss,18,0.0,83001,68.0,0,1287,32.0,1.0
446,2019,Belgian Grand Prix,8,0,1,Finnish,0,51,Ferrari,Swiss,6,6.0,Not Found,69.0,0,454,32.0,31.0
446,2019,Belgian Grand Prix,822,0,0,Finnish,0,131,Mercedes,German,4,4.0,79003,69.0,0,1268,471.0,203.0
446,2019,Belgian Grand Prix,1,1,1,British,0,131,Mercedes,German,3,25.0,79005,70.0,0,447,471.0,268.0
446,2019,Belgian Grand Prix,154,1,0,French,0,210,Ferrari,American,9,0.0,83008,49.0,0,600,26.0,8.0
446,2019,Belgian Grand Prix,825,0,0,Danish,0,210,Ferrari,American,8,0.0,81000,69.0,0,1271,26.0,18.0
446,2019,Belgian Grand Prix,840,0,0,Canadian,0,211,Mercedes,British,16,0.0,81006,68.0,0,1286,40.0,19.0
446,2019,Belgian Grand Prix,815,0,0,Mexican,0,211,Mercedes,British,7,0.0,Not Found,69.0,0,1261,40.0,21.0
447,2019,Italian Grand Prix,832,0,0,Spanish,0,1,Renault,British,7,0.0,Not Found,1.0,0,1279,83.0,58.0
447,2019,Italian Grand Prix,846,0,0,British,0,1,Renault,British,16,0.0,108003,43.0,0,1293,83.0,25.0
447,2019,Italian Grand Prix,9,0,0,Polish,0,3,Mercedes,British,15,0.0,109002,43.0,0,456,1.0,1.0
447,2019,Italian Grand Prix,847,1,0,British,0,3,Mercedes,British,14,0.0,109009,43.0,0,1294,1.0,0.0
447,2019,Italian Grand Prix,807,1,0,German,0,4,Renault,French,6,4.0,Not Found,44.0,0,1254,65.0,31.0
447,2019,Italian Grand Prix,817,0,0,Australian,0,4,Renault,French,5,0.0,110005,43.0,0,1264,65.0,34.0
447,2019,Italian Grand Prix,842,1,0,French,0,5,Honda,Italian,17,2.0,110007,44.0,0,1289,51.0,65.0
447,2019,Italian Grand Prix,826,0,0,Russian,0,5,Honda,Italian,12,6.0,108001,44.0,0,1273,51.0,33.0
447,2019,Italian Grand Prix,20,0,1,German,0,6,Ferrari,Italian,4,13.0,106004,44.0,0,467,351.0,169.0
447,2019,Italian Grand Prix,844,1,0,Monegasque,0,6,Ferrari,Italian,1,25.0,107007,44.0,1,1291,351.0,182.0
447,2019,Italian Grand Prix,830,0,1,Dutch,0,9,Honda,Austrian,19,0.0,Not Found,0.0,0,1277,266.0,185.0
447,2019,Italian Grand Prix,848,0,0,Thai,0,9,Honda,Austrian,8,10.0,108005,44.0,0,1295,266.0,34.0
447,2019,Italian Grand Prix,8,0,1,Finnish,0,51,Ferrari,Swiss,0,0.0,Not Found,43.0,0,455,34.0,31.0
447,2019,Italian Grand Prix,841,0,0,Italian,1,51,Ferrari,Swiss,10,0.0,108006,42.0,0,1288,34.0,3.0
447,2019,Italian Grand Prix,1,1,1,British,0,131,Mercedes,German,2,18.0,107006,44.0,0,448,505.0,284.0
447,2019,Italian Grand Prix,822,0,0,Finnish,0,131,Mercedes,German,3,15.0,106005,44.0,0,1269,505.0,221.0
447,2019,Italian Grand Prix,825,0,0,Danish,0,210,Ferrari,American,11,0.0,109007,43.0,0,1272,26.0,18.0
447,2019,Italian Grand Prix,154,1,0,French,0,210,Ferrari,American,13,0.0,109003,43.0,0,601,26.0,8.0
447,2019,Italian Grand Prix,840,0,0,Canadian,0,211,Mercedes,British,9,1.0,108004,44.0,0,1287,46.0,19.0
447,2019,Italian Grand Prix,815,0,0,Mexican,0,211,Mercedes,British,18,8.0,Not Found,44.0,0,1262,46.0,27.0
448,2019,Singapore Grand Prix,832,0,0,Spanish,0,1,Renault,British,7,0.0,86006,27.0,0,1280,89.0,58.0
448,2019,Singapore Grand Prix,846,0,0,British,0,1,Renault,British,9,1.0,84000,52.0,0,1294,89.0,31.0
448,2019,Singapore Grand Prix,9,0,0,Polish,0,3,Mercedes,British,19,0.0,85000,51.0,0,457,1.0,1.0
448,2019,Singapore Grand Prix,847,1,0,British,0,3,Mercedes,British,18,0.0,85008,52.0,0,1295,1.0,0.0
448,2019,Singapore Grand Prix,817,0,0,Australian,0,4,Renault,French,20,12.0,83005,53.0,0,1265,67.0,34.0
448,2019,Singapore Grand Prix,807,1,0,German,0,4,Renault,French,8,10.0,Not Found,53.0,0,1255,67.0,33.0
448,2019,Singapore Grand Prix,842,1,0,French,0,5,Honda,Italian,11,0.0,84009,52.0,0,1290,55.0,69.0
448,2019,Singapore Grand Prix,826,0,0,Russian,0,5,Honda,Italian,14,0.0,86008,29.0,0,1274,55.0,33.0
448,2019,Singapore Grand Prix,844,1,0,Monegasque,0,6,Ferrari,Italian,1,25.0,83000,53.0,0,1292,394.0,200.0
448,2019,Singapore Grand Prix,20,0,1,German,0,6,Ferrari,Italian,3,0.0,83008,52.0,1,468,394.0,194.0
448,2019,Singapore Grand Prix,830,0,1,Dutch,0,9,Honda,Austrian,4,4.0,83001,53.0,0,1278,289.0,200.0
448,2019,Singapore Grand Prix,848,0,0,Thai,0,9,Honda,Austrian,6,8.0,83004,53.0,0,1296,289.0,42.0
448,2019,Singapore Grand Prix,841,0,0,Italian,0,51,Ferrari,Swiss,10,2.0,85005,52.0,0,1289,35.0,4.0
448,2019,Singapore Grand Prix,8,0,1,Finnish,0,51,Ferrari,Swiss,12,0.0,Not Found,52.0,0,456,35.0,31.0
448,2019,Singapore Grand Prix,822,0,0,Finnish,0,131,Mercedes,German,5,18.0,83009,53.0,0,1270,527.0,231.0
448,2019,Singapore Grand Prix,1,1,1,British,0,131,Mercedes,German,2,16.0,82008,53.0,0,449,527.0,296.0
448,2019,Singapore Grand Prix,825,0,0,Danish,0,210,Ferrari,American,13,0.0,84004,43.0,0,1273,26.0,18.0
448,2019,Singapore Grand Prix,154,1,0,French,0,210,Ferrari,American,17,0.0,85000,52.0,0,602,26.0,8.0
448,2019,Singapore Grand Prix,840,0,0,Canadian,0,211,Mercedes,British,16,0.0,84002,52.0,0,1288,46.0,19.0
448,2019,Singapore Grand Prix,815,0,0,Mexican,0,211,Mercedes,British,15,6.0,Not Found,53.0,0,1263,46.0,27.0
449,2019,Russian Grand Prix,832,0,0,Spanish,0,1,Renault,British,5,0.0,106000,61.0,0,1281,101.0,66.0
449,2019,Russian Grand Prix,846,0,0,British,0,1,Renault,British,7,6.0,106007,61.0,0,1295,101.0,35.0
449,2019,Russian Grand Prix,9,0,0,Polish,0,3,Mercedes,British,18,0.0,107008,61.0,0,458,1.0,1.0
449,2019,Russian Grand Prix,847,1,0,British,0,3,Mercedes,British,17,0.0,108003,34.0,0,1296,1.0,0.0
449,2019,Russian Grand Prix,817,0,0,Australian,0,4,Renault,French,10,0.0,106009,61.0,0,1266,68.0,34.0
449,2019,Russian Grand Prix,807,1,0,German,0,4,Renault,French,6,2.0,Not Found,61.0,0,1256,68.0,34.0
449,2019,Russian Grand Prix,826,0,0,Russian,1,5,Honda,Italian,19,0.0,104004,61.0,0,1275,55.0,33.0
449,2019,Russian Grand Prix,842,1,0,French,0,5,Honda,Italian,16,4.0,106008,61.0,0,1291,55.0,69.0
449,2019,Russian Grand Prix,20,0,1,German,0,6,Ferrari,Italian,3,25.0,105008,61.0,0,469,409.0,194.0
449,2019,Russian Grand Prix,844,1,0,Monegasque,0,6,Ferrari,Italian,1,18.0,105007,61.0,0,1293,409.0,215.0
449,2019,Russian Grand Prix,830,0,1,Dutch,0,9,Honda,Austrian,9,15.0,105002,61.0,0,1279,311.0,212.0
449,2019,Russian Grand Prix,848,0,0,Thai,0,9,Honda,Austrian,0,8.0,105003,61.0,0,1297,311.0,52.0
449,2019,Russian Grand Prix,841,0,0,Italian,0,51,Ferrari,Swiss,12,1.0,106006,61.0,0,1290,35.0,4.0
449,2019,Russian Grand Prix,8,0,1,Finnish,0,51,Ferrari,Swiss,15,0.0,Not Found,49.0,0,457,35.0,31.0
449,2019,Russian Grand Prix,1,1,1,British,0,131,Mercedes,German,2,12.0,105009,61.0,1,450,571.0,322.0
449,2019,Russian Grand Prix,822,0,0,Finnish,0,131,Mercedes,German,4,10.0,104005,61.0,0,1271,571.0,249.0
449,2019,Russian Grand Prix,154,1,0,French,0,210,Ferrari,American,8,0.0,106003,61.0,0,603,28.0,8.0
449,2019,Russian Grand Prix,825,0,0,Danish,0,210,Ferrari,American,13,0.0,102003,61.0,0,1274,28.0,20.0
449,2019,Russian Grand Prix,840,0,0,Canadian,0,211,Mercedes,British,14,0.0,105009,61.0,0,1289,52.0,19.0
449,2019,Russian Grand Prix,815,0,0,Mexican,0,211,Mercedes,British,11,0.0,Not Found,42.0,0,1264,52.0,33.0
450,2019,Japanese Grand Prix,846,0,0,British,0,1,Renault,British,8,4.0,98003,53.0,0,1296,111.0,35.0
450,2019,Japanese Grand Prix,832,0,0,Spanish,0,1,Renault,British,7,8.0,98000,53.0,0,1282,111.0,76.0
450,2019,Japanese Grand Prix,9,0,0,Polish,0,3,Mercedes,British,0,0.0,102003,28.0,0,459,1.0,1.0
450,2019,Japanese Grand Prix,847,1,0,British,0,3,Mercedes,British,18,0.0,102007,27.0,0,1297,1.0,0.0
450,2019,Japanese Grand Prix,817,0,0,Australian,0,4,Renault,French,16,0.0,101003,24.0,0,1267,68.0,34.0
450,2019,Japanese Grand Prix,807,1,0,German,0,4,Renault,French,15,1.0,Not Found,53.0,0,1257,68.0,34.0
450,2019,Japanese Grand Prix,826,0,0,Russian,0,5,Honda,Italian,14,0.0,98002,53.0,0,1276,62.0,34.0
450,2019,Japanese Grand Prix,842,1,0,French,0,5,Honda,Italian,9,0.0,99006,53.0,0,1292,62.0,75.0
450,2019,Japanese Grand Prix,844,1,0,Monegasque,0,6,Ferrari,Italian,2,15.0,96002,53.0,0,1294,435.0,223.0
450,2019,Japanese Grand Prix,20,0,1,German,0,6,Ferrari,Italian,1,0.0,98002,26.0,0,470,435.0,212.0
450,2019,Japanese Grand Prix,830,0,1,Dutch,0,9,Honda,Austrian,5,12.0,97009,53.0,0,1280,323.0,212.0
450,2019,Japanese Grand Prix,848,0,0,Thai,0,9,Honda,Austrian,6,10.0,97008,53.0,0,1298,323.0,64.0
450,2019,Japanese Grand Prix,841,0,0,Italian,0,51,Ferrari,Swiss,11,0.0,99007,53.0,0,1291,35.0,4.0
450,2019,Japanese Grand Prix,8,0,1,Finnish,0,51,Ferrari,Swiss,13,0.0,Not Found,53.0,0,458,35.0,31.0
450,2019,Japanese Grand Prix,822,0,0,Finnish,0,131,Mercedes,German,3,18.0,96003,53.0,1,1272,612.0,274.0
450,2019,Japanese Grand Prix,1,1,1,British,0,131,Mercedes,German,4,26.0,96008,53.0,0,451,612.0,338.0
450,2019,Japanese Grand Prix,825,0,0,Danish,0,210,Ferrari,American,19,2.0,98001,53.0,0,1275,28.0,20.0
450,2019,Japanese Grand Prix,154,1,0,French,0,210,Ferrari,American,10,0.0,Not Found,0.0,0,604,28.0,8.0
450,2019,Japanese Grand Prix,840,0,0,Canadian,0,211,Mercedes,British,12,0.0,99006,53.0,0,1290,58.0,21.0
450,2019,Japanese Grand Prix,815,0,0,Mexican,0,211,Mercedes,British,17,6.0,Not Found,53.0,0,1265,58.0,37.0
451,2019,Mexican Grand Prix,832,0,0,Spanish,0,1,Renault,British,7,10.0,94006,52.0,0,1283,111.0,76.0
451,2019,Mexican Grand Prix,846,0,0,British,0,1,Renault,British,8,0.0,94001,51.0,0,1297,111.0,35.0
451,2019,Mexican Grand Prix,9,0,0,Polish,0,3,Mercedes,British,20,0.0,96003,50.0,0,460,1.0,1.0
451,2019,Mexican Grand Prix,847,1,0,British,0,3,Mercedes,British,19,0.0,95005,50.0,0,1298,1.0,0.0
451,2019,Mexican Grand Prix,807,1,0,German,0,4,Renault,French,12,0.0,Not Found,51.0,0,1258,73.0,35.0
451,2019,Mexican Grand Prix,817,0,0,Australian,0,4,Renault,French,13,0.0,93005,51.0,0,1268,73.0,38.0
451,2019,Mexican Grand Prix,826,0,0,Russian,0,5,Honda,Italian,9,1.0,93002,51.0,0,1277,64.0,34.0
451,2019,Mexican Grand Prix,842,1,0,French,0,5,Honda,Italian,10,6.0,95003,51.0,0,1293,64.0,77.0
451,2019,Mexican Grand Prix,844,1,0,Monegasque,0,6,Ferrari,Italian,1,8.0,92006,51.0,0,1295,466.0,236.0
451,2019,Mexican Grand Prix,20,0,1,German,0,6,Ferrari,Italian,2,18.0,92001,52.0,0,471,466.0,230.0
451,2019,Mexican Grand Prix,830,0,1,Dutch,0,9,Honda,Austrian,4,0.0,97002,14.0,0,1281,341.0,220.0
451,2019,Mexican Grand Prix,848,0,0,Thai,0,9,Honda,Austrian,5,12.0,93008,52.0,0,1299,341.0,74.0
451,2019,Mexican Grand Prix,841,0,0,Italian,0,51,Ferrari,Swiss,15,0.0,92004,51.0,0,1292,35.0,4.0
451,2019,Mexican Grand Prix,8,0,1,Finnish,0,51,Ferrari,Swiss,14,0.0,Not Found,51.0,0,459,35.0,31.0
451,2019,Mexican Grand Prix,1,1,1,British,0,131,Mercedes,German,3,16.0,91000,52.0,1,452,652.0,363.0
451,2019,Mexican Grand Prix,822,0,0,Finnish,0,131,Mercedes,German,6,25.0,92009,52.0,0,1273,652.0,289.0
451,2019,Mexican Grand Prix,154,1,0,French,0,210,Ferrari,American,18,0.0,95000,51.0,0,605,28.0,8.0
451,2019,Mexican Grand Prix,825,0,0,Danish,0,210,Ferrari,American,17,0.0,92007,51.0,0,1276,28.0,20.0
451,2019,Mexican Grand Prix,840,0,0,Canadian,0,211,Mercedes,British,16,2.0,95007,51.0,0,1291,64.0,21.0
451,2019,Mexican Grand Prix,815,0,0,Mexican,1,211,Mercedes,British,11,4.0,Not Found,51.0,0,1266,64.0,43.0
452,2019,United States Grand Prix,832,0,0,Spanish,0,1,Renault,British,7,0.0,80003,70.0,0,1284,121.0,80.0
452,2019,United States Grand Prix,846,0,0,British,0,1,Renault,British,8,0.0,82006,48.0,0,1298,121.0,41.0
452,2019,United States Grand Prix,9,0,0,Polish,0,3,Mercedes,British,19,0.0,81007,69.0,0,461,1.0,1.0
452,2019,United States Grand Prix,847,1,0,British,0,3,Mercedes,British,18,0.0,81003,69.0,0,1299,1.0,0.0
452,2019,United States Grand Prix,817,0,0,Australian,0,4,Renault,French,9,4.0,80001,71.0,0,1269,83.0,46.0
452,2019,United States Grand Prix,807,1,0,German,0,4,Renault,French,11,1.0,Not Found,70.0,0,1259,83.0,37.0
452,2019,United States Grand Prix,842,1,0,French,0,5,Honda,Italian,10,2.0,80005,70.0,0,1294,64.0,77.0
452,2019,United States Grand Prix,826,0,0,Russian,0,5,Honda,Italian,13,0.0,80009,70.0,0,1278,64.0,34.0
452,2019,United States Grand Prix,20,0,1,German,0,6,Ferrari,Italian,2,18.0,79004,71.0,0,472,479.0,230.0
452,2019,United States Grand Prix,844,1,0,Monegasque,0,6,Ferrari,Italian,4,13.0,79002,71.0,0,1296,479.0,249.0
452,2019,United States Grand Prix,830,0,1,Dutch,0,9,Honda,Austrian,3,8.0,80004,71.0,0,1282,366.0,235.0
452,2019,United States Grand Prix,848,0,0,Thai,0,9,Honda,Austrian,6,10.0,79003,71.0,0,1300,366.0,84.0
452,2019,United States Grand Prix,841,0,0,Italian,0,51,Ferrari,Swiss,16,0.0,81000,70.0,0,1293,35.0,4.0
452,2019,United States Grand Prix,8,0,1,Finnish,0,51,Ferrari,Swiss,17,0.0,Not Found,58.0,0,460,35.0,31.0
452,2019,United States Grand Prix,822,0,0,Finnish,0,131,Mercedes,German,1,15.0,79005,71.0,1,1274,695.0,314.0
452,2019,United States Grand Prix,1,1,1,British,0,131,Mercedes,German,5,25.0,79005,71.0,0,453,695.0,381.0
452,2019,United States Grand Prix,825,0,0,Danish,0,210,Ferrari,American,12,0.0,82007,69.0,0,1277,28.0,20.0
452,2019,United States Grand Prix,154,1,0,French,0,210,Ferrari,American,15,0.0,82006,69.0,0,606,28.0,8.0
452,2019,United States Grand Prix,840,0,0,Canadian,0,211,Mercedes,British,14,0.0,81009,70.0,0,1292,65.0,21.0
452,2019,United States Grand Prix,815,0,0,Mexican,0,211,Mercedes,British,0,6.0,Not Found,71.0,0,1267,65.0,44.0
453,2019,Brazilian Grand Prix,846,0,0,British,0,1,Renault,British,10,6.0,98001,56.0,0,1299,140.0,45.0
453,2019,Brazilian Grand Prix,832,0,0,Spanish,0,1,Renault,British,20,4.0,101008,55.0,0,1285,140.0,95.0
453,2019,Brazilian Grand Prix,9,0,0,Polish,0,3,Mercedes,British,19,0.0,104008,31.0,0,462,1.0,1.0
453,2019,Brazilian Grand Prix,847,1,0,British,0,3,Mercedes,British,18,0.0,101002,54.0,0,1300,1.0,0.0
453,2019,Brazilian Grand Prix,807,1,0,German,0,4,Renault,French,13,2.0,Not Found,55.0,0,1260,91.0,37.0
453,2019,Brazilian Grand Prix,817,0,0,Australian,0,4,Renault,French,11,8.0,101006,56.0,0,1270,91.0,54.0
453,2019,Brazilian Grand Prix,826,0,0,Russian,0,5,Honda,Italian,16,0.0,99000,55.0,0,1279,83.0,35.0
453,2019,Brazilian Grand Prix,842,1,0,French,0,5,Honda,Italian,6,0.0,101009,54.0,0,1295,83.0,95.0
453,2019,Brazilian Grand Prix,844,1,0,Monegasque,0,6,Ferrari,Italian,14,13.0,96002,56.0,0,1297,479.0,249.0
453,2019,Brazilian Grand Prix,20,0,1,German,0,6,Ferrari,Italian,2,0.0,102002,7.0,0,473,479.0,230.0
453,2019,Brazilian Grand Prix,848,0,0,Thai,0,9,Honda,Austrian,5,10.0,98000,56.0,0,1301,391.0,84.0
453,2019,Brazilian Grand Prix,830,0,1,Dutch,0,9,Honda,Austrian,1,15.0,98002,56.0,1,1283,391.0,260.0
453,2019,Brazilian Grand Prix,8,0,1,Finnish,0,51,Ferrari,Swiss,8,0.0,Not Found,55.0,0,461,57.0,43.0
453,2019,Brazilian Grand Prix,841,0,0,Italian,0,51,Ferrari,Swiss,12,0.0,100000,55.0,0,1294,57.0,14.0
453,2019,Brazilian Grand Prix,822,0,0,Finnish,0,131,Mercedes,German,4,25.0,97000,56.0,0,1275,701.0,314.0
453,2019,Brazilian Grand Prix,1,1,1,British,0,131,Mercedes,German,3,18.0,98004,56.0,0,454,701.0,387.0
453,2019,Brazilian Grand Prix,825,0,0,Danish,0,210,Ferrari,American,9,0.0,100003,52.0,0,1278,28.0,20.0
453,2019,Brazilian Grand Prix,154,1,0,French,0,210,Ferrari,American,7,0.0,101003,55.0,0,607,28.0,8.0
453,2019,Brazilian Grand Prix,840,0,0,Canadian,0,211,Mercedes,British,17,0.0,100004,55.0,0,1293,67.0,21.0
453,2019,Brazilian Grand Prix,815,0,0,Mexican,0,211,Mercedes,British,15,1.0,Not Found,55.0,0,1268,67.0,46.0
454,2019,Abu Dhabi Grand Prix,832,0,0,Spanish,0,1,Renault,British,8,15.0,73002,71.0,0,1286,145.0,96.0
454,2019,Abu Dhabi Grand Prix,846,0,0,British,0,1,Renault,British,6,4.0,72003,71.0,0,1300,145.0,49.0
454,2019,Abu Dhabi Grand Prix,9,0,0,Polish,0,3,Mercedes,British,19,0.0,75006,70.0,0,463,1.0,1.0
454,2019,Abu Dhabi Grand Prix,847,1,0,British,0,3,Mercedes,British,18,0.0,74008,71.0,0,1301,1.0,0.0
454,2019,Abu Dhabi Grand Prix,817,0,0,Australian,0,4,Renault,French,7,8.0,73007,71.0,0,1271,91.0,54.0
454,2019,Abu Dhabi Grand Prix,807,1,0,German,0,4,Renault,French,9,0.0,Not Found,71.0,0,1261,91.0,37.0
454,2019,Abu Dhabi Grand Prix,842,1,0,French,0,5,Honda,Italian,11,18.0,72004,71.0,0,1296,85.0,95.0
454,2019,Abu Dhabi Grand Prix,826,0,0,Russian,0,5,Honda,Italian,13,1.0,72004,71.0,0,1280,85.0,37.0
454,2019,Abu Dhabi Grand Prix,844,1,0,Monegasque,0,6,Ferrari,Italian,3,0.0,71004,65.0,0,1298,504.0,264.0
454,2019,Abu Dhabi Grand Prix,20,0,1,German,0,6,Ferrari,Italian,4,0.0,71004,65.0,0,474,504.0,240.0
